date,precip_mm,year,month,temp_c,wind_u,wind_v,solar_rad
2032-06-16 00:00:00,0.00016467064,2032,6,291.23795,-2.4901414,-0.49990058,162.1839
2032-07-16 12:00:00,0.00024173266,2032,7,291.07996,-4.5809426,-0.86150765,162.82793
2032-08-16 12:00:00,0.00023448674,2032,8,291.57217,-4.7714243,-0.79254633,167.31465
2032-09-16 00:00:00,0.00019460231,2032,9,291.92407,-4.1607933,-0.26178995,184.24062
2032-10-16 12:00:00,0.00042382465,2032,10,291.37164,-0.55136883,0.53240794,134.26208
2032-11-16 00:00:00,0.00031242048,2032,11,291.18472,-0.7030559,0.67366475,137.51927
2032-12-16 12:00:00,0.00027031705,2032,12,291.19064,-4.6353745,2.1288383,127.419785
2033-01-16 12:00:00,0.00022037487,2033,1,291.7857,-6.452568,2.1719718,155.19797
2033-02-15 00:00:00,0.00032325974,2033,2,291.9958,-7.243794,1.3913277,138.70032
2033-03-16 12:00:00,0.0002936988,2033,3,292.51886,-6.4819784,0.75249577,163.18492
2033-04-16 00:00:00,0.00021736801,2033,4,292.96356,-3.9143252,0.41907865,181.87338
2033-05-16 12:00:00,0.00025610943,2033,5,292.5277,-4.4393735,0.07935654,168.82315
2033-06-16 00:00:00,0.00021441185,2033,6,292.23566,-5.7295985,-0.92478645,169.2193
2033-07-16 12:00:00,0.00022730601,2033,7,291.86646,-5.623285,-1.2596722,164.46391
2033-08-16 12:00:00,0.00014661095,2033,8,292.16666,-5.8783937,-1.1384789,185.53374
2033-09-16 00:00:00,0.0003560806,2033,9,291.50992,-5.003241,-0.88926744,142.28627
2033-10-16 12:00:00,0.00047765853,2033,10,291.19354,-2.3015862,-0.37649557,113.61476
2033-11-16 00:00:00,0.00030277367,2033,11,290.76218,-3.622056,0.033663478,138.10478
2033-12-16 12:00:00,0.00020976299,2033,12,291.24115,-4.424288,2.0309248,168.66269
2034-01-16 12:00:00,0.00022634337,2034,1,291.1548,-7.560704,0.9940611,141.03569
2034-02-15 00:00:00,0.00030841643,2034,2,291.44357,-6.0393744,1.5776644,137.88504
2034-03-16 12:00:00,0.00040874814,2034,3,291.57336,-4.624853,0.8452685,130.57317
2034-04-16 00:00:00,0.00030191155,2034,4,291.52063,-1.2616057,1.2585762,153.43771
2034-05-16 12:00:00,0.00034010276,2034,5,291.32367,-2.416864,0.3913794,143.38141
2034-06-16 00:00:00,0.00022228186,2034,6,291.03555,-6.472367,-0.2792945,150.20743
2034-07-16 12:00:00,0.0001307567,2034,7,291.32288,-7.463913,-0.5257104,187.83456
2034-08-16 12:00:00,0.000205037,2034,8,291.3568,-6.6253753,-0.7777517,170.61807
2034-09-16 00:00:00,0.00025954042,2034,9,291.8485,-4.7414465,-0.1560907,178.90979
2034-10-16 12:00:00,0.00045111444,2034,10,290.97128,-3.4487267,0.26531363,125.41583
2034-11-16 00:00:00,0.00033468107,2034,11,290.72467,-4.4336343,0.22503483,124.28286
2034-12-16 12:00:00,0.00036615404,2034,12,290.9356,-6.7054367,1.2970576,114.08621
2035-01-16 12:00:00,0.00027033789,2035,1,291.26923,-7.9467893,0.7198353,133.70224
2035-02-15 00:00:00,0.0002497915,2035,2,291.48654,-7.751791,1.3728255,148.99786
2035-03-16 12:00:00,0.0003804174,2035,3,291.93973,-5.0226607,0.89375705,156.04416
2035-04-16 00:00:00,0.00032315738,2035,4,291.58466,-2.5606828,0.6394133,145.48688
2035-05-16 12:00:00,0.0003136007,2035,5,291.41763,-3.2844224,0.34551203,147.06273
2035-06-16 00:00:00,0.0002225541,2035,6,291.08035,-6.17299,-1.0857804,154.98135
2035-07-16 12:00:00,9.1579845e-05,2035,7,291.76367,-5.743406,-0.54750806,206.21574
2035-08-16 12:00:00,0.00014703313,2035,8,291.4657,-5.68644,-0.9568942,189.4096
2035-09-16 00:00:00,0.00019378134,2035,9,291.93524,-2.494153,0.7412889,182.499
2035-10-16 12:00:00,0.00053014734,2035,10,291.15625,0.09757093,0.68680125,116.38089
2035-11-16 00:00:00,0.00039567056,2035,11,290.7839,-0.9754687,1.0127765,111.22714
2035-12-16 12:00:00,0.00028758816,2035,12,291.17926,-4.9570837,0.8998065,132.83939
2036-01-16 12:00:00,0.00021980428,2036,1,291.6603,-8.023808,0.99617326,168.5713
2036-02-15 12:00:00,0.00024334888,2036,2,291.6596,-6.446446,0.894384,158.68982
2036-03-16 12:00:00,0.00019613592,2036,3,292.17828,-5.018025,1.0082583,181.82483
2036-04-16 00:00:00,0.00040524395,2036,4,291.76636,-3.3244445,1.0448711,135.14761
2036-05-16 12:00:00,0.00021281932,2036,5,292.40344,-4.273264,0.29486692,182.53409
2036-06-16 00:00:00,0.0001588958,2036,6,292.02722,-7.1660447,-0.7766667,179.21872
2036-07-16 12:00:00,0.00012695097,2036,7,292.2294,-7.9638457,-0.35167554,199.38297
2036-08-16 12:00:00,9.967046e-05,2036,8,292.64478,-6.5646987,-0.40699178,226.02289
2036-09-16 00:00:00,0.00024558927,2036,9,292.5566,-3.517185,-0.14727822,186.63278
2036-10-16 12:00:00,0.0003726944,2036,10,291.83743,-3.2572517,-0.4596017,139.8562
2036-11-16 00:00:00,0.0005038805,2036,11,291.68555,-1.8794708,0.3315445,115.34794
2036-12-16 12:00:00,0.00020582118,2036,12,291.93475,-3.9398618,1.2552913,164.15683
2037-01-16 12:00:00,0.00024726125,2037,1,292.36835,-7.2237334,1.9964991,152.0871
2037-02-15 00:00:00,0.00026985304,2037,2,292.64395,-8.0927925,1.3087262,165.2402
2037-03-16 12:00:00,0.00018575175,2037,3,293.06854,-6.219366,0.459783,188.81271
2037-04-16 00:00:00,0.0003397502,2037,4,292.64563,-1.0732815,0.58072996,144.8826
2037-05-16 12:00:00,0.00032583528,2037,5,292.17297,-2.0756998,0.22931914,152.02202
2037-06-16 00:00:00,0.00023739146,2037,6,291.47598,-2.8670382,-0.46626002,155.8998
2037-07-16 12:00:00,0.00016059686,2037,7,291.63037,-5.9313827,-0.6610804,179.31299
2037-08-16 12:00:00,0.00012041637,2037,8,291.6742,-4.6498275,0.02790629,197.34183
2037-09-16 00:00:00,0.00020884146,2037,9,292.23785,-3.4481514,0.25316933,183.05194
2037-10-16 12:00:00,0.0003447859,2037,10,291.2345,-3.352795,-0.1508472,131.9739
2037-11-16 00:00:00,0.00029815643,2037,11,291.17435,-3.6381593,0.92271644,140.17743
2037-12-16 12:00:00,0.00014576694,2037,12,291.22357,-5.8840322,0.6335974,166.97989
2038-01-16 12:00:00,0.00016206787,2038,1,291.37723,-5.3050613,1.1755612,160.40659
2038-02-15 00:00:00,0.00022008913,2038,2,291.8233,-5.663982,1.1685036,164.67514
2038-03-16 12:00:00,0.00027987402,2038,3,291.69382,-4.8247805,1.1541739,157.36511
2038-04-16 00:00:00,0.00035097016,2038,4,291.7338,-3.817581,0.05522136,151.1561
2038-05-16 12:00:00,0.0002791175,2038,5,291.55212,-2.854593,-0.36440054,147.97934
2038-06-16 00:00:00,0.0001503558,2038,6,291.66705,-4.4585805,-0.8087527,171.12828
2038-07-16 12:00:00,0.00011404992,2038,7,291.73056,-5.9498744,-1.1745527,177.64278
2038-08-16 12:00:00,0.00016591308,2038,8,291.97595,-4.911796,-1.2587377,187.23271
2038-09-16 00:00:00,0.00021465428,2038,9,292.1385,-3.6692426,-0.44807658,174.79967
2038-10-16 12:00:00,0.00041892353,2038,10,291.06137,-1.9454442,0.3953972,119.98964
2038-11-16 00:00:00,0.00039746868,2038,11,291.22314,-2.4936714,0.007071448,118.9691
2038-12-16 12:00:00,0.00031183043,2038,12,291.42645,-5.474836,1.0451419,135.61865
2039-01-16 12:00:00,0.0001440789,2039,1,291.93738,-7.209772,1.784448,177.61502
2039-02-15 00:00:00,0.00030317204,2039,2,291.91196,-5.955761,2.1427546,158.55023
2039-03-16 12:00:00,0.00019874147,2039,3,292.1209,-4.786401,1.1358343,162.37225
2039-04-16 00:00:00,0.00042056123,2039,4,292.0781,-3.30655,0.70990545,147.8728
2039-05-16 12:00:00,0.0003197633,2039,5,291.98447,-4.076688,0.7046794,149.22305
2039-06-16 00:00:00,0.00028467661,2039,6,291.98038,-4.884912,-0.4917021,151.45013
2039-07-16 12:00:00,0.000100337136,2039,7,292.0258,-6.170445,0.063957356,199.15555
2039-08-16 12:00:00,0.0003205616,2039,8,291.78656,-7.85442,-1.4629371,154.68338
2039-09-16 00:00:00,0.00017451165,2039,9,292.1349,-5.80119,-1.0809904,184.34128
2039-10-16 12:00:00,0.0003810295,2039,10,291.62683,-3.2134197,-0.28849295,143.31975
2039-11-16 00:00:00,0.0003481458,2039,11,291.47424,-3.5728035,-0.10099064,137.98288
2039-12-16 12:00:00,0.0002541315,2039,12,291.2716,-5.1990356,0.9664802,131.6107
2040-01-16 12:00:00,0.000253501,2040,1,291.71954,-6.7464824,1.8181744,143.87012
2040-02-15 12:00:00,0.00015986271,2040,2,292.3314,-7.148411,1.0250976,192.99417
2040-03-16 12:00:00,0.00027339841,2040,3,292.23535,-5.4718184,0.73679805,162.49054
2040-04-16 00:00:00,0.00032502256,2040,4,292.10294,-1.7254527,0.40430087,157.1151
2040-05-16 12:00:00,0.0002683131,2040,5,292.1092,-2.2716773,0.056550227,154.29352
2040-06-16 00:00:00,0.00030143477,2040,6,291.73935,-5.5257163,-0.6532865,146.01599
2040-07-16 12:00:00,0.00010123235,2040,7,291.87585,-4.117727,0.11439625,184.06088
2040-08-16 12:00:00,0.00012795225,2040,8,292.50122,-4.544361,-0.1302416,207.14893
2040-09-16 00:00:00,0.0002344783,2040,9,292.48138,-2.7389882,0.90047103,181.2041
2040-10-16 12:00:00,0.00049063604,2040,10,291.81903,-1.898428,1.0656983,117.78229
2040-11-16 00:00:00,0.00041685934,2040,11,292.2094,-3.4018817,1.5487204,131.32462
2040-12-16 12:00:00,0.0002551077,2040,12,292.92194,-5.191077,1.6666305,155.08025
2041-01-16 12:00:00,0.00020326585,2041,1,292.9154,-6.8128457,1.0434504,162.27531
2041-02-15 00:00:00,0.00030412961,2041,2,293.5123,-7.3243585,1.8890498,186.35301
2041-03-16 12:00:00,0.0005271551,2041,3,292.5414,-5.5265613,1.2121943,129.01468
2041-04-16 00:00:00,0.00037760075,2041,4,292.6626,-3.8459492,0.57074016,147.59027
2041-05-16 12:00:00,0.00042298465,2041,5,291.97607,-3.376049,-0.33159822,127.65286
2041-06-16 00:00:00,0.0003129073,2041,6,291.79694,-4.3243456,-0.7642554,147.32495
2041-07-16 12:00:00,0.00022684305,2041,7,291.6663,-5.0042405,-1.2554351,163.54047
2041-08-16 12:00:00,0.0001740467,2041,8,292.02795,-5.638624,-1.2993149,184.19656
2041-09-16 00:00:00,0.0002819242,2041,9,292.14972,-4.3720293,-1.1694757,167.40741
2041-10-16 12:00:00,0.0003956733,2041,10,291.20044,-0.9382706,0.47038874,121.971634
2041-11-16 00:00:00,0.00030343185,2041,11,290.87146,-0.7889872,0.41704494,139.26309
2041-12-16 12:00:00,0.0001962877,2041,12,291.0349,-2.6134818,1.4859216,160.50589
2042-01-16 12:00:00,0.00026198235,2042,1,290.83755,-7.913077,2.0137541,137.37909
2042-02-15 00:00:00,0.00022655907,2042,2,291.50745,-6.5498023,1.7542284,177.19412
2042-03-16 12:00:00,0.00034316746,2042,3,291.4766,-3.7742305,1.2684115,136.38066
2042-04-16 00:00:00,0.0004288214,2042,4,291.30426,-2.2381566,1.0145731,134.48596
2042-05-16 12:00:00,0.0003263697,2042,5,291.28076,-3.689618,-0.4026761,147.91753
2042-06-16 00:00:00,0.00029611084,2042,6,290.90518,-5.687069,-0.3755279,137.93077
2042-07-16 12:00:00,0.00015441478,2042,7,291.14716,-6.59202,-1.0650662,181.14908
2042-08-16 12:00:00,0.00018671749,2042,8,291.71558,-7.8043804,-1.5128932,181.59799
2042-09-16 00:00:00,0.00036914728,2042,9,291.38162,-3.9540055,-0.96794426,144.74294
2042-10-16 12:00:00,0.00038096303,2042,10,291.4417,-3.3512802,-0.39483204,137.83276
2042-11-16 00:00:00,0.00038516853,2042,11,290.72244,-3.0989208,0.3697114,114.25633
2042-12-16 12:00:00,0.0002191876,2042,12,291.39502,-5.5338774,0.94875807,149.72932
2043-01-16 12:00:00,0.0002871082,2043,1,291.7378,-8.613423,1.100977,141.88086
2043-02-15 00:00:00,0.00031576052,2043,2,291.82068,-7.2114944,1.6405686,142.13684
2043-03-16 12:00:00,0.00020392894,2043,3,292.51404,-5.4960546,0.56024003,172.37054
2043-04-16 00:00:00,0.0003023447,2043,4,292.27655,-2.5612755,0.14228083,152.38748
2043-05-16 12:00:00,0.00027597247,2043,5,292.09125,-1.3353117,0.34096184,160.13281
2043-06-16 00:00:00,0.00030545593,2043,6,291.53778,-4.9319253,-0.014086098,145.03986
2043-07-16 12:00:00,0.00027369935,2043,7,291.53772,-5.7405343,-0.33924073,145.06367
2043-08-16 12:00:00,0.000118304626,2043,8,291.8844,-4.7752595,-0.43599644,210.17981
2043-09-16 00:00:00,0.00024938423,2043,9,292.05786,-3.1385224,0.28342503,165.79468
2043-10-16 12:00:00,0.00049679907,2043,10,291.3625,-1.9851136,0.026525531,114.28173
2043-11-16 00:00:00,0.00042710407,2043,11,291.29956,-2.9674034,1.1261771,119.60776
2043-12-16 12:00:00,0.00021913764,2043,12,291.3216,-8.247558,1.335043,140.6079
2044-01-16 12:00:00,8.49813e-05,2044,1,292.29288,-8.212548,1.3732463,217.85866
2044-02-15 12:00:00,0.0004149623,2044,2,292.25684,-7.666069,1.1686609,122.97652
2044-03-16 12:00:00,0.00021530397,2044,3,293.0078,-6.4733806,0.37393767,187.30478
2044-04-16 00:00:00,0.00027483303,2044,4,292.6349,-2.8329406,0.16253911,164.99841
2044-05-16 12:00:00,0.00024998645,2044,5,292.12787,-3.2294416,-0.32898474,167.49211
2044-06-16 00:00:00,0.00016527029,2044,6,292.24408,-3.5495565,-0.14519636,180.2862
2044-07-16 12:00:00,0.00024476647,2044,7,291.71252,-5.106272,-1.101945,150.97649
2044-08-16 12:00:00,0.0001902654,2044,8,291.82147,-5.5382504,-1.3909932,162.8141
2044-09-16 00:00:00,0.00027422965,2044,9,292.0614,-3.6448689,-0.61592466,164.2348
2044-10-16 12:00:00,0.00048107357,2044,10,291.2135,-0.4077514,0.0015582397,116.99433
2044-11-16 00:00:00,0.0003527027,2044,11,290.82446,-1.3161335,-0.1953941,117.609
2044-12-16 12:00:00,0.0002518165,2044,12,291.0406,-3.4137647,2.289688,134.06825
2045-01-16 12:00:00,0.0002726994,2045,1,291.2364,-6.832543,2.258015,133.806
2045-02-15 00:00:00,0.00019053847,2045,2,291.61963,-6.491419,2.1126702,175.54935
2045-03-16 12:00:00,0.00030807487,2045,3,291.8332,-3.2271519,1.8018163,151.26535
2045-04-16 00:00:00,0.00043435633,2045,4,291.40118,-3.8854778,0.82733405,126.82316
2045-05-16 12:00:00,0.00022282502,2045,5,291.21472,-2.114185,0.75310504,149.56259
2045-06-16 00:00:00,0.0002949286,2045,6,291.17773,-5.1922116,-0.22135574,148.98526
2045-07-16 12:00:00,0.00016754592,2045,7,291.31055,-8.395539,-1.3267144,169.21576
2045-08-16 12:00:00,0.00019339572,2045,8,291.94562,-5.977724,-0.32584336,178.31204
2045-09-16 00:00:00,0.00022771626,2045,9,291.87753,-5.178952,-0.30068335,173.62305
2045-10-16 12:00:00,0.00042559972,2045,10,291.5282,-2.8046758,-0.2588954,129.97202
2045-11-16 00:00:00,0.00043374515,2045,11,291.11005,-3.1984432,0.5389569,110.286285
2045-12-16 12:00:00,0.00031203133,2045,12,291.66455,-5.662356,0.35095608,124.68898
2046-01-16 12:00:00,0.00015836365,2046,1,292.10455,-7.463897,2.0044298,178.76212
2046-02-15 00:00:00,0.00017654817,2046,2,292.82257,-6.675102,1.1004351,183.22385
2046-03-16 12:00:00,0.0002915038,2046,3,292.55823,-4.5554523,-0.16072251,154.1565
2046-04-16 00:00:00,0.00036938576,2046,4,292.55722,-1.9318049,-0.0021241053,139.41867
2046-05-16 12:00:00,0.00036168034,2046,5,292.3413,-2.3565702,-0.06836883,140.82523
2046-06-16 00:00:00,0.00030899775,2046,6,292.04285,-4.8267536,-0.9211451,134.52359
2046-07-16 12:00:00,0.00014100461,2046,7,292.22015,-5.8479266,-0.34814063,198.59518
2046-08-16 12:00:00,0.000149223,2046,8,292.22147,-6.292123,-0.41602653,186.34938
2046-09-16 00:00:00,0.00024329551,2046,9,292.3665,-3.8370154,-0.1255786,180.77475
2046-10-16 12:00:00,0.00049547956,2046,10,291.27197,-2.7947283,0.26936367,112.45442
2046-11-16 00:00:00,0.00035687082,2046,11,291.29077,-4.295202,0.23438203,126.391014
2046-12-16 12:00:00,0.00033268897,2046,12,291.0871,-6.8311486,1.3257129,121.81724
2047-01-16 12:00:00,0.0001509267,2047,1,291.69666,-9.284185,0.9745318,188.38293
2047-02-15 00:00:00,0.00024368416,2047,2,291.64502,-9.079112,0.8020333,151.95856
2047-03-16 12:00:00,0.00025958024,2047,3,291.75403,-5.234211,-0.043053657,153.65775
2047-04-16 00:00:00,0.0004796972,2047,4,291.51178,-2.0318415,0.5314455,131.69604
2047-05-16 12:00:00,0.00014926633,2047,5,291.85626,-2.298836,0.2416246,175.08243
2047-06-16 00:00:00,0.00029101418,2047,6,291.021,-2.6811538,-0.40117198,130.64287
2047-07-16 12:00:00,0.00023711103,2047,7,291.6363,-3.7475643,-0.76743066,159.58673
2047-08-16 12:00:00,0.00017362362,2047,8,291.9673,-4.2779875,-0.8330926,177.35648
2047-09-16 00:00:00,0.00015721328,2047,9,292.85822,-3.1632717,-0.21067688,217.51166
2047-10-16 12:00:00,0.0004681616,2047,10,291.89563,-1.415396,0.46133465,118.760826
2047-11-16 00:00:00,0.00042243395,2047,11,291.5484,-2.0895746,0.174881,110.28265
2047-12-16 12:00:00,0.000409135,2047,12,291.6458,-4.5472164,2.136067,126.24732
2048-01-16 12:00:00,0.00020526386,2048,1,292.5796,-6.988997,1.2537376,158.20955
2048-02-15 12:00:00,0.00016882905,2048,2,292.89374,-5.026062,2.0898163,181.15036
2048-03-16 12:00:00,0.00031804762,2048,3,292.8615,-5.016182,1.2205788,157.00421
2048-04-16 00:00:00,0.0003199227,2048,4,293.15405,-3.0849962,0.60971946,164.33492
2048-05-16 12:00:00,0.00044812757,2048,5,292.62128,-3.5254314,0.010986686,128.03885
2048-06-16 00:00:00,0.00018423957,2048,6,292.6192,-6.7335277,-0.77813876,166.94888
2048-07-16 12:00:00,0.00019288927,2048,7,292.25098,-7.186328,-0.92516184,171.70517
2048-08-16 12:00:00,0.000121955716,2048,8,292.63943,-7.034118,-0.7197792,196.4033
2048-09-16 00:00:00,0.0001633715,2048,9,292.64914,-4.958956,-0.5699268,184.50179
2048-10-16 12:00:00,0.00042838705,2048,10,291.7533,-1.9515474,-0.16190854,125.40547
2048-11-16 00:00:00,0.00034251693,2048,11,291.2364,-3.1845706,-0.2948822,115.04941
2048-12-16 12:00:00,0.0003016648,2048,12,291.68118,-6.1580024,0.7272422,127.35527
2049-01-16 12:00:00,0.0002448202,2049,1,292.30035,-6.976473,0.71592224,145.12326
2049-02-15 00:00:00,0.00039104704,2049,2,292.11865,-5.9615273,0.5391731,130.77686
2049-03-16 12:00:00,0.00021716251,2049,3,292.88126,-3.2021425,1.48964,190.72412
2049-04-16 00:00:00,0.00043586938,2049,4,292.15616,-0.8106917,0.48081976,123.82325
2049-05-16 12:00:00,0.00023223597,2049,5,292.46332,0.12496483,0.9327896,150.30461
2049-06-16 00:00:00,0.00013726593,2049,6,292.6007,-3.7463129,0.3556453,198.37236
2049-07-16 12:00:00,0.00011887662,2049,7,292.28223,-3.9043875,0.23325124,175.27274
2049-08-16 12:00:00,0.00018449992,2049,8,292.5324,-2.5191383,0.66754985,189.69614
2049-09-16 00:00:00,0.00041590648,2049,9,292.15015,-2.0856962,-0.015098543,134.28156
2049-10-16 12:00:00,0.00042577193,2049,10,292.08307,-2.208875,0.9073767,131.61694
2049-11-16 00:00:00,0.00038564793,2049,11,292.0434,-3.1510603,0.26263544,128.08249
2049-12-16 12:00:00,0.00035438238,2049,12,292.33777,-6.9767485,0.2498449,135.73752
